"PVWatts Hourly PV Performance Data"
"Requested Location","Sarnia"
"Location","Lat, Lng: 42.97, -82.42"
"Latitude (DD)","42.97"
"Longitude (DD)","-82.42"
"Elevation (m)","180.88000488281"
"DC System Size (kW)","2491.5"
"Module Type","Premium"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","2","13","0","128","0","6.5","0.12","122.745","1.782","265795.809","246502.39"
"3","2","14","0","124","0","6.7","0.12","118.982","1.694","258680.195","239638.911"
"3","2","15","39","183","-1","6.7","0.12","213.064","2.043","476501.088","449741.544"
"3","2","16","0","86","-1","6.5","0.12","82.775","0.209","181525.275","165217.897"
"3","2","17","476","43","-2","6","0.12","166.117","0.441","318807.641","297635.802"
"3","2","18","0","0","-3","5.6","0.12","0","-3","0","0"
"3","2","19","0","0","-3","5.4","0.12","0","-3","0","0"
"3","2","20","0","0","-3","5.1","0.12","0","-3","0","0"
"3","2","21","0","0","-4","4.5","0.12","0","-4","0","0"
"3","2","22","0","0","-4","4","0.12","0","-4","0","0"
"3","2","23","0","0","-4","3.7","0.12","0","-4","0","0"
"3","3","0","0","0","-4","3.5","0.12","0","-4","0","0"
"3","3","1","0","0","-4","3.3","0.12","0","-4","0","0"
"3","3","2","0","0","-4","3.1","0.12","0","-4","0","0"
"3","3","3","0","0","-4","2.9","0.12","0","-4","0","0"
"3","3","4","0","0","-4","2.7","0.12","0","-4","0","0"
"3","3","5","0","0","-5","2.4","0.12","0","-5","0","0"
"3","3","6","0","0","-5","2.5","0.12","0","-5","0","0"
"3","3","7","285","28","-4","3.3","0.12","77.013","-2.57","107967.165","94266.243"
"3","3","8","0","70","-2","4.5","0.12","67.278","-0.754","146750.943","131675.758"
"3","3","9","804","82","-2","5.2","0.12","560.549","7.541","1285681.637","1230249.609"
"3","3","10","855","102","-1","5.4","0.12","747.63","11.391","1683473.635","1613946.255"
"3","3","11","897","108","-1","5.4","0.12","879.157","13.548","1955657.531","1876485.593"
"3","3","12","80","296","-1","5.4","0.12","380.427","5.259","843534.125","803769.141"
"3","3","13","152","299","-1","5.4","0.12","455.281","6.499","1012867.389","967102.254"
"3","3","14","84","254","-1","5.5","0.12","329.811","4.371","735598.057","699657.677"
"3","3","15","0","143","-2","5.5","0.12","139.123","0.267","307969.32","287181.527"
"3","3","16","85","127","-2","5.3","0.12","168.629","0.822","378320.774","355040.149"
"3","3","17","482","44","-3","4.8","0.12","169.401","-0.121","327346.327","305871.929"
"3","3","18","0","0","-3","4.4","0.12","0","-3","0","0"
"3","3","19","0","0","-4","4.3","0.87","0","-4","0","0"
"3","3","20","0","0","-5","4.3","0.87","0","-5","0","0"
"3","3","21","0","0","-5","4.4","0.87","0","-5","0","0"
"3","3","22","0","0","-6","4.5","0.87","0","-6","0","0"
"3","3","23","0","0","-6","4.5","0.87","0","-6","0","0"
"3","4","0","0","0","-7","4.6","0.87","0","-7","0","0"
"3","4","1","0","0","-7","4.8","0.87","0","-7","0","0"
"3","4","2","0","0","-7","4.8","0.87","0","-7","0","0"
"3","4","3","0","0","-8","4.7","0.87","0","-8","0","0"
"3","4","4","0","0","-8","4.6","0.87","0","-8","0","0"
"3","4","5","0","0","-8","4.6","0.87","0","-8","0","0"
"3","4","6","0","0","-8","4.8","0.87","0","-8","0","0"
"3","4","7","344","28","-7","5.3","0.87","89.143","-5.718","132890.369","118306.318"
"3","4","8","694","65","-4","5.8","0.87","347.75","1.437","768437.382","731333.375"
"3","4","9","836","87","-2","6","0.87","597.06","7.238","1363790.866","1305591.117"
"3","4","10","907","101","-1","5.9","0.87","800.86","11.502","1792988.507","1719580.579"
"3","4","11","945","110","0","5.8","0.87","940.16","14.82","2070265.994","1987033.023"
"3","4","12","957","114","0","5.7","0.87","997.746","15.899","2183720.642","2076250"
"3","4","13","876","152","0","5.7","0.87","955.262","15.221","2094943.449","2010836.057"
"3","4","14","872","129","1","5.7","0.87","847.347","14.52","1871702.089","1795505.026"
"3","4","15","829","107","0","5.5","0.87","673.53","11.026","1514887.918","1451334.2"
"3","4","16","735","79","0","4.7","0.87","439.81","7.937","986072.543","941256.856"
"3","4","17","491","47","-1","3.5","0.87","178.166","2.641","341957.461","319965.332"
"3","4","18","0","0","-2","3.2","0.87","0","-2","0","0"
"3","4","19","0","0","-3","3.4","0.87","0","-3","0","0"
"3","4","20","0","0","-3","3.4","0.87","0","-3","0","0"
"3","4","21","0","0","-3","3.3","0.87","0","-3","0","0"
"3","4","22","0","0","-4","3.2","0.87","0","-4","0","0"
"3","4","23","0","0","-4","3.4","0.87","0","-4","0","0"
"3","5","0","0","0","-4","3.6","0.87","0","-4","0","0"
"3","5","1","0","0","-4","3.7","0.87","0","-4","0","0"
"3","5","2","0","0","-4","3.6","0.87","0","-4","0","0"
"3","5","3","0","0","-5","3.3","0.87","0","-5","0","0"
"3","5","4","0","0","-5","3","0.87","0","-5","0","0"
"3","5","5","0","0","-5","2.5","0.87","0","-5","0","0"
"3","5","6","0","0","-5","2.4","0.87","0","-5","0","0"
"3","5","7","328","31","-4","2.5","0.87","91.228","-1.959","142260.44","127344.37"
"3","5","8","670","72","-2","2.5","0.87","348.526","6.76","758376.274","721628.772"
"3","5","9","827","94","0","2.5","0.87","604.704","15.372","1342908.695","1285448.884"
"3","5","10","880","119","0","2.4","0.87","803.886","20.766","1741899.343","1670301.708"
"3","5","11","916","130","1","2","0.87","941.269","27.241","1983389.812","1903235.209"
"3","5","12","796","128","2","1.7","0.87","872.862","27.886","1829733.158","1755023.221"
"3","5","13","621","186","2","1.3","0.87","772.771","27.066","1620319.618","1553030.035"
"3","5","14","448","216","2","1.1","0.87","610.858","22.802","1298503.284","1242616.933"
"3","5","15","535","143","1","0.9","0.87","519.64","19.673","1125825.498","1076057.808"
"3","5","16","480","94","0","0.9","0.87","335.756","12.052","737197.402","701200.351"
"3","5","17","79","59","0","1.1","0.87","83.262","2.784","168829.691","152972.167"
"3","5","18","0","0","0","1.3","0.87","0","0","0","0"
"3","5","19","0","0","-1","1.3","0.87","0","-1","0","0"
"3","5","20","0","0","-1","1.3","0.87","0","-1","0","0"
"3","5","21","0","0","-1","1.3","0.87","0","-1","0","0"
"3","5","22","0","0","-1","1.3","0.87","0","-1","0","0"
"3","5","23","0","0","-1","1.3","0.87","0","-1","0","0"
"3","6","0","0","0","-1","1.1","0.87","0","-1","0","0"
"3","6","1","0","0","-1","0.9","0.87","0","-1","0","0"
"3","6","2","0","0","-1","0.7","0.87","0","-1","0","0"
"3","6","3","0","0","-1","0.8","0.87","0","-1","0","0"
"3","6","4","0","0","-1","1","0.87","0","-1","0","0"
"3","6","5","0","0","-2","1.2","0.87","0","-2","0","0"
"3","6","6","0","0","-2","1.6","0.87","0","-2","0","0"
"3","6","7","76","32","-1","2.3","0.87","49.065","0.211","86409.264","73472.224"
"3","6","8","48","102","0","3","0.87","124.503","2.88","270980.737","251503.596"
"3","6","9","8","149","0","3.2","0.87","153.886","3.443","336543.592","314743.298"
"3","6","10","236","243","0","3.4","0.87","443.695","9.621","979085.591","934517.48"
"3","6","11","189","296","1","3.8","0.87","488.99","10.951","1067680.196","1019972.826"
"3","6","12","609","200","1","4.5","0.87","792.594","15.645","1726811.506","1655748.492"
"3","6","13","568","207","0","5.3","0.87","747.273","12.469","1645781.508","1577589.71"
"3","6","14","676","143","0","5.8","0.87","716.052","11.287","1593769.313","1527420.514"
"3","6","15","221","204","0","5.9","0.87","367.346","5.722","822602.444","783579.152"
"3","6","16","737","86","0","5.5","0.87","451.391","7.376","1015388.581","969534.11"
"3","6","17","492","53","-1","4.8","0.87","186.2","2.178","362293.584","339580.866"
"3","6","18","0","0","-2","4.3","0.87","0","-2","0","0"
"3","6","19","0","0","-2","4.2","0.87","0","-2","0","0"
"3","6","20","0","0","-3","4.1","0.87","0","-3","0","0"
"3","6","21","0","0","-3","3.9","0.87","0","-3","0","0"
"3","6","22","0","0","-3","3.4","0.87","0","-3","0","0"
"3","6","23","0","0","-3","2.8","0.87","0","-3","0","0"
"3","7","0","0","0","-4","2.3","0.87","0","-4","0","0"
"3","7","1","0","0","-4","2.1","0.87","0","-4","0","0"
"3","7","2","0","0","-5","2","0.87","0","-5","0","0"
"3","7","3","0","0","-5","1.9","0.87","0","-5","0","0"
"3","7","4","0","0","-5","1.8","0.87","0","-5","0","0"
"3","7","5","0","0","-5","1.8","0.87","0","-5","0","0"
"3","7","6","0","0","-4","1.6","0.87","0","-4","0","0"
"3","7","7","403","32","-2","1.5","0.87","107.17","0.988","172982.844","156978.158"
"3","7","8","728","66","0","1.5","0.87","369.969","11.403","795712.716","757642.234"
"3","7","9","865","86","0","1.4","0.87","622.64","19.837","1361707.406","1303581.482"
"3","7","10","894","116","1","1.5","0.87","817.601","26.396","1735848.389","1664465.163"
"3","7","11","934","122","2","1.7","0.87","954.144","30.315","1987584.692","1907281.448"
"3","7","12","942","127","3","1.8","0.87","1008.335","32.273","2080837.951","1997230.373"
"3","7","13","924","130","4","1.7","0.87","975.922","32.95","2010808.138","1929681.995"
"3","7","14","903","118","4","1.5","0.87","867.068","30.914","1807452.398","1733531.957"
"3","7","15","855","101","3","1.2","0.87","687.232","25.928","1467125.911","1405264.591"
"3","7","16","414","108","2","0.9","0.87","321.881","13.554","702273.069","667513.526"
