"PVWatts Hourly PV Performance Data"
"Requested Location","Sarnia"
"Location","Lat, Lng: 42.97, -82.42"
"Latitude (DD)","42.97"
"Longitude (DD)","-82.42"
"Elevation (m)","180.88000488281"
"DC System Size (kW)","2491.5"
"Module Type","Premium"
"Array Type","1-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","96"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","3","0","0","-1","4","0.11","0","-1","0","0"
"1","17","4","0","0","-2","4.4","0.11","0","-2","0","0"
"1","17","5","0","0","-2","4.8","0.11","0","-2","0","0"
"1","17","6","0","0","-3","4.5","0.11","0","-3","0","0"
"1","17","7","0","0","-4","4.2","0.11","0","-4","0","0"
"1","17","8","0","19","-4","4.4","0.11","14.161","-3.788","23342.14","12639.819"
"1","17","9","0","71","-3","4.6","0.11","58.993","-2.071","128785.61","114347.008"
"1","17","10","117","142","-2","4.7","0.11","207.577","1.24","472712.104","446086.818"
"1","17","11","122","180","-1","5","0.11","230.493","2.454","520391.709","492076.945"
"1","17","12","0","72","-1","5.4","0.11","71.292","0.012","153727.058","138404.681"
"1","17","13","0","68","-1","5.7","0.11","60.858","-0.164","131767.04","117222.794"
"1","17","14","0","77","-1","6","0.11","58.058","-0.228","126249.7","111900.955"
"1","17","15","0","51","-1","6.1","0.11","38.108","-0.499","81712.038","68941.44"
"1","17","16","0","42","-2","6.4","0.11","37.255","-1.531","77035.849","64430.946"
"1","17","17","0","0","-3","6.9","0.11","0","-3","0","0"
"1","17","18","0","0","-4","7.5","0.11","0","-4","0","0"
"1","17","19","0","0","-5","7.8","0.11","0","-5","0","0"
"1","17","20","0","0","-6","7.5","0.11","0","-6","0","0"
"1","17","21","0","0","-7","6.9","0.11","0","-7","0","0"
"1","17","22","0","0","-7","6.4","0.11","0","-7","0","0"
"1","17","23","0","0","-8","5.8","0.11","0","-8","0","0"
"1","18","0","0","0","-8","5.4","0.11","0","-8","0","0"
"1","18","1","0","0","-8","5.1","0.11","0","-8","0","0"
"1","18","2","0","0","-8","4.8","0.11","0","-8","0","0"
"1","18","3","0","0","-8","4.5","0.11","0","-8","0","0"
"1","18","4","0","0","-8","4.2","0.11","0","-8","0","0"
"1","18","5","0","0","-8","3.5","0.11","0","-8","0","0"
"1","18","6","0","0","-9","2.6","0.11","0","-9","0","0"
"1","18","7","0","0","-9","2.2","0.11","0","-9","0","0"
"1","18","8","425","25","-8","2.4","0.11","139.227","-5.088","260441.652","241337.953"
"1","18","9","707","49","-6","3.2","0.11","474.64","3.236","1102680.218","1053732.658"
"1","18","10","27","131","-5","4.1","0.11","132.359","-2.762","299992.412","279487.272"
"1","18","11","116","180","-3","4.9","0.11","227.889","0.459","517857.356","489632.394"
"1","18","12","845","80","-2","5.7","0.11","460.275","4.326","1041615.439","994831.647"
"1","18","13","0","127","-1","6.4","0.11","115.177","0.464","254282.152","235396.708"
"1","18","14","0","102","-1","7","0.11","78.944","-0.056","173419.409","157399.253"
"1","18","15","0","84","0","7.4","0.11","68.333","0.786","149010.957","133855.691"
"1","18","16","0","45","0","7.8","0.11","40.847","0.448","84345.628","71481.711"
"1","18","17","0","0","0","8.5","0.11","0","0","0","0"
"1","18","18","0","0","0","8.9","0.11","0","0","0","0"
"1","18","19","0","0","0","9.1","0.11","0","0","0","0"
"1","18","20","0","0","0","9.3","0.11","0","0","0","0"
"1","18","21","0","0","0","9.4","0.11","0","0","0","0"
"1","18","22","0","0","0","9.4","0.11","0","0","0","0"
"1","18","23","0","0","0","9.3","0.11","0","0","0","0"
"1","19","0","0","0","0","9","0.11","0","0","0","0"
"1","19","1","0","0","0","8.5","0.11","0","0","0","0"
"1","19","2","0","0","0","8.1","0.11","0","0","0","0"
"1","19","3","0","0","0","8","0.11","0","0","0","0"
"1","19","4","0","0","0","7.7","0.11","0","0","0","0"
"1","19","5","0","0","0","7.4","0.11","0","0","0","0"
"1","19","6","0","0","0","7.2","0.11","0","0","0","0"
"1","19","7","0","0","1","6.9","0.11","0","1","0","0"
"1","19","8","0","8","1","6.6","0.11","5.928","1.07","9630.881","0"
"1","19","9","0","26","1","6.3","0.11","19.344","1.249","39968.807","28677.337"
"1","19","10","34","134","2","6","0.11","139.629","3.86","309758.474","288907.284"
"1","19","11","186","181","2","5.8","0.11","264.673","5.606","594539.339","563597.23"
"1","19","12","0","149","3","5.7","0.11","147.62","5.023","320279.03","299055.054"
"1","19","13","32","173","3","5.7","0.11","177.872","5.445","391555.46","367805.877"
"1","19","14","0","47","3","5.7","0.11","35.091","3.483","73770.806","61281.597"
"1","19","15","4","97","3","5.8","0.11","84.057","4.144","182519.897","166177.275"
"1","19","16","0","38","3","6.2","0.11","30.876","3.398","62484.658","50395.362"
"1","19","17","0","0","3","6.8","0.11","0","3","0","0"
"1","19","18","0","0","3","7.3","0.11","0","3","0","0"
"1","19","19","0","0","2","7.8","0.11","0","2","0","0"
"1","19","20","0","0","2","8.1","0.11","0","2","0","0"
"1","19","21","0","0","2","8.3","0.11","0","2","0","0"
"1","19","22","0","0","2","8.6","0.11","0","2","0","0"
"1","19","23","0","0","2","9.5","0.11","0","2","0","0"
"1","20","0","0","0","1","11.2","0.11","0","1","0","0"
"1","20","1","0","0","-1","12.3","0.11","0","-1","0","0"
"1","20","2","0","0","-3","12.9","0.11","0","-3","0","0"
"1","20","3","0","0","-4","13","0.11","0","-4","0","0"
"1","20","4","0","0","-5","12.5","0.11","0","-5","0","0"
"1","20","5","0","0","-6","11.8","0.11","0","-6","0","0"
"1","20","6","0","0","-6","11","0.11","0","-6","0","0"
"1","20","7","0","0","-6","10.3","0.11","0","-6","0","0"
"1","20","8","191","37","-6","9.9","0.11","121.791","-4.928","234317.682","216139.658"
"1","20","9","510","80","-6","9.5","0.11","404.084","-2.121","950840.715","907273.431"
"1","20","10","247","149","-6","8.8","0.11","304.587","-2.903","712929.787","677792.634"
"1","20","11","279","184","-5","8.4","0.11","322.475","-1.612","747588.605","711223.352"
"1","20","12","28","181","-5","8.1","0.11","192.099","-2.939","432452.562","407253.833"
"1","20","13","60","185","-5","7.8","0.11","203.36","-2.751","462824.567","436549.637"
"1","20","14","5","134","-5","7.3","0.11","109.695","-3.726","246997.206","228369.896"
"1","20","15","0","44","-5","6.8","0.11","32.836","-4.599","71185.249","58787.657"
"1","20","16","0","31","-6","6.3","0.11","23.131","-5.705","48132.679","36551.931"
"1","20","17","0","0","-6","5.8","0.11","0","-6","0","0"
"1","20","18","0","0","-7","5.4","0.11","0","-7","0","0"
"1","20","19","0","0","-7","5.1","0.87","0","-7","0","0"
"1","20","20","0","0","-8","4.8","0.87","0","-8","0","0"
"1","20","21","0","0","-8","4.6","0.87","0","-8","0","0"
"1","20","22","0","0","-8","4.5","0.87","0","-8","0","0"
"1","20","23","0","0","-8","4.3","0.87","0","-8","0","0"
"1","21","0","0","0","-9","4","0.87","0","-9","0","0"
"1","21","1","0","0","-9","3.8","0.87","0","-9","0","0"
"1","21","2","0","0","-9","3.6","0.87","0","-9","0","0"
"1","21","3","0","0","-9","3.5","0.87","0","-9","0","0"
"1","21","4","0","0","-9","3.5","0.87","0","-9","0","0"
"1","21","5","0","0","-9","3.5","0.87","0","-9","0","0"
"1","21","6","0","0","-9","3.6","0.87","0","-9","0","0"
"1","21","7","0","0","-9","3.7","0.87","0","-9","0","0"
"1","21","8","372","32","-8","4.2","0.87","154.382","-5.54","305972.783","285255.735"
"1","21","9","0","65","-8","4.8","0.87","57.297","-7.123","126289.553","111939.396"
"1","21","10","121","146","-7","5.5","0.87","227.206","-3.795","524622.731","496158.045"
"1","21","11","844","105","-7","6.4","0.87","561.652","0.172","1312921.495","1256524.25"
"1","21","12","667","107","-8","7.1","0.87","415.054","-3.09","961284.628","917347.275"
"1","21","13","630","112","-8","7.6","0.87","432.693","-3.117","1008737.189","963118.403"
"1","21","14","0","33","-8","7.8","0.87","27.316","-7.698","58839.024","46878.908"
"1","21","15","377","93","-9","7.8","0.87","370.903","-4.876","879409.094","838372.917"
"1","21","16","241","55","-9","7.9","0.87","186.07","-6.97","422063.44","397232.838"
"1","21","17","0","0","-10","8","0.87","0","-10","0","0"
"1","21","18","0","0","-11","8","0.87","0","-11","0","0"
"1","21","19","0","0","-12","7.9","0.87","0","-12","0","0"
"1","21","20","0","0","-12","7.7","0.87","0","-12","0","0"
"1","21","21","0","0","-12","7.7","0.87","0","-12","0","0"
"1","21","22","0","0","-13","7.7","0.87","0","-13","0","0"
"1","21","23","0","0","-13","7.8","0.87","0","-13","0","0"
"1","22","0","0","0","-13","7.8","0.87","0","-13","0","0"
"1","22","1","0","0","-14","7.8","0.87","0","-14","0","0"
"1","22","2","0","0","-14","7.7","0.87","0","-14","0","0"
"1","22","3","0","0","-14","7.6","0.87","0","-14","0","0"
"1","22","4","0","0","-15","7.4","0.87","0","-15","0","0"
"1","22","5","0","0","-15","7.3","0.87","0","-15","0","0"
"1","22","6","0","0","-15","7.1","0.87","0","-15","0","0"
"1","22","7","0","0","-16","7","0.87","0","-16","0","0"
"1","22","8","387","34","-15","7.1","0.87","161.551","-13.159","334464.538","312737.913"
"1","22","9","709","66","-15","7.2","0.87","521.535","-8.856","1260603.186","1206059.787"
"1","22","10","838","85","-14","7.1","0.87","625.149","-6.555","1507748.87","1444448.117"
"1","22","11","896","96","-13","7","0.87","581.647","-6.019","1388857.744","1329769.776"
"1","22","12","917","101","-13","6.9","0.87","527.017","-6.636","1241558.292","1187689.729"
"1","22","13","756","81","-13","6.7","0.87","464.798","-7.261","1101813.961","1052897.095"
"1","22","14","706","76","-13","6.4","0.87","509.795","-6.479","1223227.519","1170008.489"
"1","22","15","339","99","-13","6.1","0.87","354.185","-8.322","847612.688","807703.184"
"1","22","16","79","56","-13","5.8","0.87","105.858","-11.569","238878.829","220539.186"
"1","22","17","0","0","-13","5.4","0.87","0","-13","0","0"
"1","22","18","0","0","-13","5.1","0.87","0","-13","0","0"
"1","22","19","0","0","-13","5","0.87","0","-13","0","0"
"1","22","20","0","0","-13","5","0.87","0","-13","0","0"
"1","22","21","0","0","-13","5","0.87","0","-13","0","0"
"1","22","22","0","0","-13","5","0.87","0","-13","0","0"
"1","22","23","0","0","-13","5.1","0.87","0","-13","0","0"
"1","23","0","0","0","-13","5","0.87","0","-13","0","0"
"1","23","1","0","0","-14","4.7","0.87","0","-14","0","0"
"1","23","2","0","0","-14","4.4","0.87","0","-14","0","0"
"1","23","3","0","0","-14","4.1","0.87","0","-14","0","0"
"1","23","4","0","0","-14","3.9","0.87","0","-14","0","0"
"1","23","5","0","0","-14","3.5","0.87","0","-14","0","0"
"1","23","6","0","0","-15","3.2","0.87","0","-15","0","0"
"1","23","7","0","0","-14","3.1","0.87","0","-14","0","0"
"1","23","8","100","33","-13","3.2","0.87","87.213","-11.372","177225.87","161070.837"
"1","23","9","708","65","-12","3.6","0.87","524.692","-2.416","1243143.171","1189218.45"
"1","23","10","821","86","-11","4.1","0.87","618.674","-0.494","1463226.657","1401503.503"
"1","23","11","663","99","-10","4.5","0.87","466.174","-2.529","1095567.15","1046871.633"
"1","23","12","687","104","-10","4.8","0.87","426.291","-3.456","990677.273","945698.422"
"1","23","13","659","107","-9","4.8","0.87","445.782","-2.147","1037814.006","991164.914"
"1","23","14","255","159","-9","4.6","0.87","319.766","-3.949","746545.921","710217.615"
"1","23","15","360","98","-9","4.3","0.87","367.488","-2.939","865370.681","824831.941"
"1","23","16","473","55","-9","3.6","0.87","273.208","-4.047","625560.064","593518.768"
"1","23","17","0","0","-9","3.1","0.87","0","0","0","0"
"1","23","18","0","0","-9","3","0.87","0","-9","0","0"
"1","23","19","0","0","-9","3","0.87","0","-9","0","0"
"1","23","20","0","0","-9","3","0.87","0","-9","0","0"
"1","23","21","0","0","-9","3.1","0.87","0","-9","0","0"
"1","23","22","0","0","-9","3.5","0.87","0","-9","0","0"
"1","23","23","0","0","-10","4","0.87","0","-10","0","0"
"1","24","0","0","0","-10","4.4","0.87","0","-10","0","0"
"1","24","1","0","0","-10","4.6","0.87","0","-10","0","0"
"1","24","2","0","0","-10","4.9","0.87","0","-10","0","0"
"1","24","3","0","0","-9","5.1","0.87","0","-9","0","0"
"1","24","4","0","0","-8","5.4","0.87","0","-8","0","0"
"1","24","5","0","0","-8","6","0.87","0","-8","0","0"
"1","24","6","0","0","-8","6.3","0.87","0","-8","0","0"
"1","24","7","0","0","-8","6.2","0.87","0","-8","0","0"
"1","24","8","313","39","-8","6.3","0.87","150.564","-6.121","311219.12","290316.173"
"1","24","9","380","76","-8","6.2","0.87","341.457","-3.541","802987.869","764659.6"
"1","24","10","804","94","-7","5.9","0.87","619.532","1.377","1455666.22","1394210.962"
"1","24","11","875","103","-7","5.6","0.87","585.933","1.183","1366086.767","1307805.665"
"1","24","12","908","104","-7","5.5","0.87","532.686","0.503","1228558.657","1175150.723"
"1","24","13","817","131","-7","5.4","0.87","550.933","0.862","1274954.211","1219902.298"
"1","24","14","800","111","-7","5.1","0.87","606.475","2.008","1416781.497","1356704.08"
"1","24","15","742","83","-8","4.4","0.87","605.167","1.858","1421037.592","1360809.364"
"1","24","16","575","50","-9","3.3","0.87","314.078","-3.026","721548.882","686106.32"
"1","24","17","0","0","-10","2.3","0.87","0","0","0","0"
"1","24","18","0","0","-11","1.7","0.87","0","-11","0","0"
"1","24","19","0","0","-12","1.3","0.87","0","-12","0","0"
"1","24","20","0","0","-11","0.8","0.87","0","-11","0","0"
"1","24","21","0","0","-11","0.5","0.87","0","-11","0","0"
"1","24","22","0","0","-11","0.6","0.87","0","-11","0","0"
"1","24","23","0","0","-10","1.1","0.87","0","-10","0","0"
"1","25","0","0","0","-10","1.5","0.87","0","-10","0","0"
"1","25","1","0","0","-10","1.8","0.87","0","-10","0","0"
"1","25","2","0","0","-10","2.1","0.87","0","-10","0","0"
"1","25","3","0","0","-9","2.3","0.87","0","-9","0","0"
"1","25","4","0","0","-9","2.5","0.87","0","-9","0","0"
"1","25","5","0","0","-9","2.7","0.87","0","-9","0","0"
"1","25","6","0","0","-9","2.8","0.87","0","-9","0","0"
"1","25","7","0","0","-8","3","0.87","0","-8","0","0"
"1","25","8","0","23","-8","3.5","0.87","19.047","-7.66","36538.006","25368.103"
"1","25","9","0","69","-7","4.1","0.87","61.026","-5.972","134402.959","119765.312"
"1","25","10","0","103","-7","4.3","0.87","89.157","-5.539","198829.888","181909.338"
"1","25","11","0","126","-7","4.4","0.87","113.422","-5.17","253423.567","234568.547"
"1","25","12","190","210","-7","4.3","0.87","299.894","-2.089","683332.156","649243.765"
"1","25","13","4","157","-7","4.1","0.87","150.226","-4.473","337448.105","315615.761"
"1","25","14","77","168","-7","3.8","0.87","205.691","-3.374","469869.818","443345.246"
"1","25","15","32","114","-7","3.3","0.87","137.203","-4.386","311362.53","290454.501"
"1","25","16","345","70","-7","2.5","0.87","254.21","-1.459","576139.764","545849.626"
"1","25","17","0","0","-7","2","0.87","0","0","0","0"
"1","25","18","0","0","-8","1.9","0.87","0","-8","0","0"
"1","25","19","0","0","-7","1.8","0.87","0","-7","0","0"
"1","25","20","0","0","-7","1.6","0.87","0","-7","0","0"
"1","25","21","0","0","-7","1.5","0.87","0","-7","0","0"
"1","25","22","0","0","-7","1.5","0.87","0","-7","0","0"
"1","25","23","0","0","-8","1.5","0.87","0","-8","0","0"
"1","26","0","0","0","-8","1.4","0.87","0","-8","0","0"
"1","26","1","0","0","-8","1.3","0.87","0","-8","0","0"
"1","26","2","0","0","-8","1.3","0.87","0","-8","0","0"
"1","26","3","0","0","-8","1.5","0.87","0","-8","0","0"
"1","26","4","0","0","-8","1.7","0.87","0","-8","0","0"
"1","26","5","0","0","-8","2","0.87","0","-8","0","0"
"1","26","6","0","0","-8","2.4","0.87","0","-8","0","0"
"1","26","7","0","0","-7","2.9","0.87","0","-7","0","0"
"1","26","8","6","34","-6","3.7","0.87","36.69","-5.362","72435.48","59993.587"
"1","26","9","66","106","-4","4.4","0.87","157.403","-1.45","355537.059","333063.751"
"1","26","10","110","165","-4","4.6","0.87","243.474","-0.158","555252.994","525702.957"
"1","26","11","154","195","-3","4.7","0.87","276.881","1.304","626637.676","594558.196"
"1","26","12","131","213","-3","4.7","0.87","275.482","1.273","618409.305","586621.388"
"1","26","13","839","116","-3","4.6","0.87","552.561","5.725","1260442.279","1205904.581"
"1","26","14","806","103","-3","4.4","0.87","607.746","6.886","1396751.27","1337383.603"
"1","26","15","723","83","-3","3.8","0.87","597.272","7.596","1376074.916","1317439.894"
"1","26","16","524","54","-4","2.9","0.87","308.591","2.276","698079.529","663468.579"
"1","26","17","0","0","-5","2.3","0.87","0","0","0","0"
"1","26","18","0","0","-6","2","0.87","0","-6","0","0"
"1","26","19","0","0","-6","1.8","0.87","0","-6","0","0"
"1","26","20","0","0","-6","1.6","0.87","0","-6","0","0"
"1","26","21","0","0","-6","1.4","0.87","0","-6","0","0"
"1","26","22","0","0","-6","1.2","0.87","0","-6","0","0"
"1","26","23","0","0","-6","1.1","0.87","0","-6","0","0"
"1","27","0","0","0","-6","1.1","0.87","0","-6","0","0"
"1","27","1","0","0","-6","1","0.87","0","-6","0","0"
"1","27","2","0","0","-6","1.1","0.87","0","-6","0","0"
"1","27","3","0","0","-7","1.3","0.87","0","-7","0","0"
"1","27","4","0","0","-7","1.6","0.87","0","-7","0","0"
"1","27","5","0","0","-8","1.8","0.87","0","-8","0","0"
"1","27","6","0","0","-8","1.9","0.87","0","-8","0","0"
"1","27","7","0","0","-7","2.2","0.87","0","-7","0","0"
"1","27","8","354","37","-5","3.3","0.87","169.19","-1.843","356688.435","334174.329"
"1","27","9","475","70","-3","4.6","0.87","406.322","3.436","939495.013","896329.753"
"1","27","10","712","106","-2","5.3","0.87","582.803","6.451","1343865.31","1286371.603"
"1","27","11","463","152","-1","5.4","0.87","417.123","4.955","949361.311","905846.449"
"1","27","12","342","193","-1","5.2","0.87","358.488","4.227","806180.397","767739.004"
"1","27","13","203","205","-1","4.9","0.87","307.517","3.656","690795.961","656443.097"
"1","27","14","178","174","-2","4.8","0.87","282.249","2.338","640579.877","608006.369"
"1","27","15","306","111","-2","4.7","0.87","337.436","3.272","775972.056","738601.065"
"1","27","16","0","50","-3","4.3","0.87","46.067","-2.249","97437.246","84109.441"
"1","27","17","0","0","-3","4","0.87","0","0","0","0"
"1","27","18","0","0","-3","4.2","0.87","0","-3","0","0"
"1","27","19","0","0","-3","4.4","0.87","0","-3","0","0"
"1","27","20","0","0","-3","4.4","0.87","0","-3","0","0"
"1","27","21","0","0","-3","4.6","0.87","0","-3","0","0"
"1","27","22","0","0","-3","5","0.87","0","-3","0","0"
"1","27","23","0","0","-3","5.4","0.87","0","-3","0","0"
"1","28","0","0","0","-2","5.7","0.87","0","-2","0","0"
"1","28","1","0","0","-2","5.9","0.87","0","-2","0","0"
"1","28","2","0","0","-2","6.2","0.87","0","-2","0","0"
"1","28","3","0","0","-1","6.5","0.87","0","-1","0","0"
"1","28","4","0","0","-1","6.3","0.87","0","-1","0","0"
"1","28","5","0","0","0","5.8","0.87","0","0","0","0"
"1","28","6","0","0","0","4.9","0.87","0","0","0","0"
"1","28","7","0","0","0","4.4","0.87","0","0","0","0"
"1","28","8","0","8","0","4.6","0.87","6.585","0.101","12026.29","1724.935"
"1","28","9","0","22","1","4.5","0.87","18.167","1.29","37164.714","25972.605"
"1","28","10","0","48","1","4.6","0.87","39.794","1.626","83861.014","71014.269"
"1","28","11","0","73","1","5.2","0.87","64.668","1.941","137970.28","123206.228"
"1","28","12","0","105","2","5.4","0.87","103.894","3.474","223345.537","205556.301"
"1","28","13","0","93","2","5.3","0.87","87.074","3.251","186609.695","170122.155"
"1","28","14","655","139","2","5.1","0.87","556.892","10.263","1260085.507","1205560.452"
"1","28","15","0","19","2","4.9","0.87","15.689","2.237","31841.65","20838.157"
"1","28","16","400","67","2","4.5","0.87","283.141","6.521","630139.059","597935.511"
"1","28","17","0","0","1","4.1","0.87","0","0","0","0"
"1","28","18","0","0","1","4","0.87","0","1","0","0"
"1","28","19","0","0","0","3.6","0.87","0","0","0","0"
"1","28","20","0","0","0","3","0.87","0","0","0","0"
"1","28","21","0","0","0","2.5","0.87","0","0","0","0"
"1","28","22","0","0","0","2","0.87","0","0","0","0"
"1","28","23","0","0","-1","1.5","0.87","0","-1","0","0"
"1","29","0","0","0","-1","0.9","0.87","0","-1","0","0"
"1","29","1","0","0","-1","0.6","0.87","0","-1","0","0"
